semmcdl,oid_,ver,pr,bmp,semmcdr,bpt,fcc,length,ept,emp,regmgfv17_,countyl,fename2,fename3,fename,SHAPE__Length,objectid,countyr
5,8205070503026,17a,4711926,0.974,5,82050705,B11,181.08374613,82050478,1.086,228442,163,NS, ,Norfolk Southern Railway,594.259193879625,1740,163
1025,8210107402099,17a,4711929,15.252,1025,82101074,B11,325.56397414,82050359,15.455,228784,163,NS, ,Norfolk Southern Railway,1068.42047476133,1741,163
1025,8205035902055,17a,4711929,15.455,1025,82050359,B11,11.94643975,82050345,15.462,228155,163,NS, ,Norfolk Southern Railway,39.2051290843659,1742,163
5,8208677006488,17a,4711927,0.435,5,82086770,B11,421.53968867,82050254,0.697,229521,163,NS, ,Norfolk Southern Railway,1383.36309099455,1743,163
4018,8100674431811,17a,4604999,21.547,4005,81006744,B11,696.36750503,81007036,21.98,226753,161,NS, ,Norfolk Southern Railway,2285.44868139976,1744,161
1025,8205016630286,17a,4711944,1.252,1025,82050166,B11,303.38459052,82050825,1.441,229211,163,CR, ,Consolidated Rail Corporation,995.621310287923,1745,163
5,8205047803031,17a,4711926,1.086,5,82050478,B11,270.70186854,82050181,1.255,214442,163,NS, ,Norfolk Southern Railway,888.356956035263,1746,163
1025,8205011730063,17a,4711944,1.239,1025,82050117,B11,21.05184136,82050166,1.252,214135,163,CR, ,Consolidated Rail Corporation,69.0861353768794,1747,163
1025,8205034502096,17a,4711929,15.462,1025,82050345,B11,290.90089644,82050119,15.643,227850,163,NS, ,Norfolk Southern Railway,954.664621274784,1748,163
4005,8100669231848,17a,4604999,21.5,4005,81006692,B11,76.53411061,81006744,21.547,225624,161,NS, ,Norfolk Southern Railway,251.181363968688,1749,161
4005,8100666531821,17a,4604999,21.477,4005,81006665,B11,37.04879596,81006692,21.5,226221,161,NS, ,Norfolk Southern Railway,121.592583821869,1750,161
1025,8205011901963,17a,4711929,15.643,1025,82050119,B11,168.61658629,82050004,15.748,229921,163,NS, ,Norfolk Southern Railway,553.357342976427,1751,163
1025,8205000401937,17a,4711929,15.748,1025,82050004,B11,115.24337695,82049928,15.819,215336,163,NS, ,Norfolk Southern Railway,378.199972015034,1752,163
1025,8204992801954,17a,4711929,15.819,1025,82049928,B11,59.09156598,82049872,15.856,213079,163,NS, ,Norfolk Southern Railway,193.92367235791,1753,163
1025,8205060305952,17a,4711934,17.389,1025,82050603,B11,386.03840031,82049826,17.629,229793,163,CN, ,Canadian National Railway,1266.86892505694,1754,163
1025,8204982629982,17a,4711944,1.138,1025,82049826,B11,162.57007426,82050117,1.239,215335,163,CR, ,Consolidated Rail Corporation,533.508104771574,1755,163
5,8205018103029,17a,4711926,1.255,5,82050181,B11,294.90251919,82049852,1.438,213038,163,NS, ,Norfolk Southern Railway,967.77483912245,1756,163
1025,8209902530062,17a,4711944,1.132,1025,82099025,B11,9.28449534,82049826,1.138,214847,163,CR, ,Consolidated Rail Corporation,30.4688969036184,1757,163
5,8205084806478,17a,4711931,17.943,5,82050848,B11,477.70470365,82049834,18.24,229196,163,CR, ,Consolidated Rail Corporation,1567.67829109064,1758,163
1025,8204987201972,17a,4711929,15.856,1025,82049872,B11,108.30084362,82049797,15.923,214431,163,NS, ,Norfolk Southern Railway,355.415960339369,1759,163
5,8205025406480,17a,4711927,0.697,5,82050254,B11,240.05035642,82049780,0.846,215321,163,NS, ,Norfolk Southern Railway,787.770305842513,1760,163
4005,8100650531922,17a,4604999,21.32,4005,81006505,B11,252.02443908,81006665,21.477,227086,161,NS, ,Norfolk Southern Railway,827.132502346101,1761,161
5,8204985203015,17a,4711926,1.438,5,82049852,B11,170.05067142,82049679,1.543,213174,163,NS, ,Norfolk Southern Railway,558.051009931833,1762,163
1025,8204979701951,17a,4711929,15.923,1025,82049797,B11,284.42893006,82049577,16.1,214874,163,NS, ,Norfolk Southern Railway,933.423887184357,1763,163
5,8204967903033,17a,4711926,1.543,5,82049679,B11,116.91709548,82049552,1.616,215249,163,NS, ,Norfolk Southern Railway,383.683686056303,1764,163
4005,8100644631711,17a,4604999,21.25,4005,81006446,B11,113.49978182,81006505,21.32,229292,161,NS, ,Norfolk Southern Railway,372.501099967444,1765,161
1025,8204957701978,17a,4711929,16.1,1025,82049577,B11,184.46768059,82049464,16.215,214405,163,NS, ,Norfolk Southern Railway,605.375593848107,1766,163
1025,8204982606011,17a,4711934,17.629,1025,82049826,B11,200.29119958,82049483,17.753,214702,163,CN, ,Canadian National Railway,657.298597738372,1767,163
1025,8204944930099,17a,4711944,1.011,1025,82049449,B11,195.78836927,82099025,1.132,214404,163,CR, ,Consolidated Rail Corporation,642.521039640982,1768,163
1025,8303296029994,17a,4718407,0.15,1025,83032960,B12,664.9687779,82050731,0.563,322061,163,CSX, ,CSX Transportation,2182.2273478019,1769,163
1025,8204939229941,17a,4711944,0.999,1025,82049392,B11,18.71224454,82049449,1.011,214513,163,CR, ,Consolidated Rail Corporation,61.4081268291308,1770,163
5,8204955203017,17a,4711926,1.616,5,82049552,B11,116.6191326,82049432,1.689,214349,163,NS, ,Norfolk Southern Railway,382.705590679225,1771,163
5,8204943202974,17a,4711926,1.689,5,82049432,B11,8.17966838,82049429,1.694,214030,163,NS, ,Norfolk Southern Railway,26.8431085182844,1772,163
4005,8100707006065,17a,4605002,16.336,4005,81007070,B11,1045.95800833,81006323,16.986,225737,161,HE, ,Huron & Eastern Railway,3432.77043489867,1773,161
5,8204929632527,17a,4718400,0.276,5,82049296,B20,198.2886455,83032967,0.399,322071,163,NS, ,Norfolk Southern Railway,650.716261751747,1774,163
5,8204983406492,17a,4711931,18.24,5,82049834,B11,250.04509297,82049363,18.396,213783,163,CR, ,Consolidated Rail Corporation,820.569324167833,1775,163
1025,8204948306088,17a,4711934,17.753,1025,82049483,B11,86.42344224,82049324,17.807,214813,163,CN, ,Canadian National Railway,283.616892412485,1776,163
5,8204942903032,17a,4711926,1.694,5,82049429,B11,106.17327182,82049286,1.76,213879,163,NS, ,Norfolk Southern Railway,348.425925555992,1777,163
5,8210071632580,17a,4718400,0.257,5,82100716,B20,30.38620333,82049296,0.276,215367,163,NS, ,Norfolk Southern Railway,99.7171050862904,1778,163
5,8204978006477,17a,4711927,0.846,5,82049780,B11,274.58696766,82049200,1.017,213019,163,NS, ,Norfolk Southern Railway,901.108057852372,1779,163
1025,8204932406544,17a,4711934,17.807,1025,82049324,B11,43.26990614,82049238,17.834,215099,163,CN, ,Canadian National Railway,141.999451553827,1780,163
1025,8204946401568,17a,4711929,16.215,1025,82049464,B11,549.84073339,82100969,16.556,213486,163,NS, ,Norfolk Southern Railway,1804.4353336307,1781,163
5,8204887932563,17a,4718400,0.221,5,82048879,B20,58.39205421,82100716,0.257,214016,163,NS, ,Norfolk Southern Railway,191.622939664126,1782,163
1210,8205060111968,17a,4711924,14.654,1210,82050601,B11,719.45038525,82049121,15.101,228960,163,CSX, ,CSX Transportation,2361.11100251364,1783,163
4115,8100741203492,17a,4604999,3.984,4115,81007412,B11,1906.83936151,81027381,5.168,301242,161,NS, ,Norfolk Southern Railway,6258.24433170951,1784,161
5,8204928603032,17a,4711926,1.76,5,82049286,B11,170.84408448,82049083,1.866,213109,163,NS, ,Norfolk Southern Railway,560.65374881206,1785,163
1025,8210096901437,17a,4711929,16.556,1025,82100969,B11,393.33667117,82048973,16.801,213006,163,NS, ,Norfolk Southern Railway,1290.82753133482,1786,163
1025,8204896030350,17a,4711936,22.86,1025,82048960,B11,886.69401428,82050733,23.411,228758,163,CSX, ,CSX Transportation,2909.86218350109,1787,163
5,8210071930004,17a,4718400,0.133,5,82100719,B20,141.79185761,82048879,0.221,214604,163,NS, ,Norfolk Southern Railway,465.312961834716,1788,163
1025,8204889329646,17a,4718407,0,1025,82048893,B12,241.19867597,83032960,0.15,228609,163,CSX, ,CSX Transportation,791.541211090297,1789,163
1025,8204889330366,17a,4711936,22.834,1025,82048893,B11,42.23864349,82048960,22.86,213259,163,CSX, ,CSX Transportation,138.614449300356,1790,163
4005,8103343631849,17a,4604999,21.012,4005,81033436,B11,382.91027148,81006446,21.25,227787,161,NS, ,Norfolk Southern Railway,1256.69329042942,1791,161
5,8204908303023,17a,4711926,1.866,5,82049083,B11,184.74219681,82048884,1.981,215197,163,NS, ,Norfolk Southern Railway,606.262574711391,1792,163
1025,8204897301296,17a,4711929,16.801,1025,82048973,B11,296.00712032,82048846,16.985,215382,163,NS, ,Norfolk Southern Railway,971.417076887581,1793,163
1025,8204884601321,17a,4711929,16.985,1025,82048846,B11,15.69032853,82048834,16.994,214481,163,NS, ,Norfolk Southern Railway,51.4913610972859,1794,163
1025,8204883401252,17a,4711929,16.994,1025,82048834,B11,18.13671809,82048823,17.006,214326,163,NS, ,Norfolk Southern Railway,59.5199174208916,1795,163
4115,8102738102088,17a,4604999,5.168,4115,81027381,B11,352.43839536,81006609,5.387,301631,161,NS, ,Norfolk Southern Railway,1156.70135519732,1796,161
5,8204888403008,17a,4711926,1.981,5,82048884,B11,66.13529451,82100714,2.022,212193,163,NS, ,Norfolk Southern Railway,217.033861854803,1797,163
5,8210071402157,17a,4718400,0,5,82100714,B20,43.473202,82100715,0.027,212489,163,NS, ,Norfolk Southern Railway,142.664647388461,1798,163
5,8210071501533,17a,4718400,0.027,5,82100715,B20,170.34006532,82100719,0.133,210652,163,NS, ,Norfolk Southern Railway,558.998394307114,1799,163
5,8210071403008,17a,4711926,2.022,5,82100714,B11,42.99143291,82048761,2.048,212490,163,NS, ,Norfolk Southern Railway,141.083635002631,1800,163
1025,8204868030006,17a,4711944,0.783,1025,82048680,B11,348.21455587,82049392,0.999,213605,163,CR, ,Consolidated Rail Corporation,1142.73938619234,1801,163
1025,8204866630085,17a,4711944,0.762,1025,82048666,B11,32.91174318,82048680,0.783,213243,163,CR, ,Consolidated Rail Corporation,108.006908240147,1802,163
5,8204876103045,17a,4711926,2.048,5,82048761,B11,104.61637657,82048638,2.113,211252,163,NS, ,Norfolk Southern Railway,343.315889011382,1803,163
1025,8204857530346,17a,4711936,22.736,1025,82048575,B11,157.97504436,82048893,22.834,213553,163,CSX, ,CSX Transportation,518.425870616178,1804,163
1025,8204882301292,17a,4711929,17.006,1025,82048823,B11,552.91775712,82048589,17.349,214026,163,NS, ,Norfolk Southern Railway,1814.52774760546,1805,163
1025,8204858901294,17a,4711929,17.349,1025,82048589,B11,5.81081966,82048572,17.353,213990,163,NS, ,Norfolk Southern Railway,19.0697186993836,1806,163
1025,8204857201326,17a,4711929,17.353,1025,82048572,B11,9.3627906,82048556,17.359,213846,163,NS, ,Norfolk Southern Railway,30.7260396377065,1807,163
1025,8204855601403,17a,4711929,17.359,1025,82048556,B11,9.93028707,82048552,17.365,213700,163,NS, ,Norfolk Southern Railway,32.5884548338173,1808,163
1025,8204855201152,17a,4711929,17.365,1025,82048552,B11,7.82405577,82107717,17.37,213540,163,NS, ,Norfolk Southern Railway,25.6766449059997,1809,163
1025,8210771701005,17a,4711929,17.37,1025,82107717,B11,4.86302022,82048543,17.373,213244,163,NS, ,Norfolk Southern Railway,15.9588596781864,1810,163
5,8204863803033,17a,4711926,2.113,5,82048638,B11,59.66353232,82048578,2.15,212627,163,NS, ,Norfolk Southern Railway,195.79567539935,1811,163
5,8204936306479,17a,4711931,18.396,5,82049363,B11,384.84095365,82048530,18.635,213425,163,CR, ,Consolidated Rail Corporation,1262.92563307996,1812,163
4025,8100660902085,17a,4604999,5.387,4025,81006609,B11,436.15035357,81023177,5.658,301587,161,NS, ,Norfolk Southern Railway,1431.44264544289,1813,161
4005,8100632310514,17a,4605002,16.986,4005,81006323,B11,401.6529809,81006018,17.236,228063,161,HE, ,Huron & Eastern Railway,1318.20249806853,1814,161
5,8204857803011,17a,4711926,2.15,5,82048578,B11,136.13319794,82100721,2.235,211231,163,NS, ,Norfolk Southern Railway,446.743676537837,1815,163
5,8204920006482,17a,4711927,1.017,5,82049200,B11,385.04485591,82048388,1.256,213574,163,NS, ,Norfolk Southern Railway,1263.59480752988,1816,163
5,8210072103011,17a,4711926,2.235,5,82100721,B11,27.90026002,82048374,2.252,212758,163,NS, ,Norfolk Southern Railway,91.55917043861,1817,163
5,8204837403073,17a,4711926,2.252,5,82048374,B11,21.45520224,82048364,2.266,212137,163,NS, ,Norfolk Southern Railway,70.4088542451805,1818,163
1025,8204824731250,17a,4711944,0.643,1025,82048247,B11,191.74396002,82048666,0.762,211589,163,CR, ,Consolidated Rail Corporation,629.247665128561,1819,163
1025,8303296130173,17a,4711934,19.352,1025,83032961,B11,581.3858817,83032960,19.713,322068,163,CN, ,Canadian National Railway,1907.93184785492,1820,163
5,8204836403026,17a,4711926,2.266,5,82048364,B11,101.987483,82048218,2.329,211528,163,NS, ,Norfolk Southern Railway,334.688283146512,1821,163
1025,8303296230173,17a,4711934,19.341,1025,83032962,B11,17.37098983,83032961,19.352,322067,163,CN, ,Canadian National Railway,57.0061583057102,1822,163
1025,8204814129828,17a,4711936,22.62,1025,82048141,B11,186.99191985,82048575,22.736,212948,163,CSX, ,CSX Transportation,613.650517830554,1823,163
4100,8100595600787,17a,4604999,19.751,4100,81005956,B11,51.19831053,81005950,19.783,228591,161,NS, ,Norfolk Southern Railway,168.03034927491,1824,161
1025,8208482930044,17a,4711936,22.609,1025,82084829,B11,17.26905359,82048141,22.62,211220,163,CSX, ,CSX Transportation,56.6716659982321,1825,163
4100,8100595000534,17a,4604999,19.783,4100,81005950,B11,279.49625562,81005908,19.957,228288,161,NS, ,Norfolk Southern Railway,917.291891011499,1826,161
4100,8100587633532,17a,4604999,19.373,4100,81005876,B11,608.05920502,81005956,19.751,229480,161,NS, ,Norfolk Southern Railway,1995.62052222862,1827,161
5,8204821803024,17a,4711926,2.329,5,82048218,B11,236.23519397,82047921,2.476,211670,163,NS, ,Norfolk Southern Railway,775.243646665224,1828,163
5,8204853006474,17a,4711931,18.635,5,82048530,B11,252.35781566,82047952,18.792,211850,163,CR, ,Consolidated Rail Corporation,828.157231301062,1829,163
4025,8102317702103,17a,4604999,5.658,4025,81023177,B11,663.39584603,81023194,6.071,301662,161,NS, ,Norfolk Southern Railway,2177.260073235,1830,161
4010,8100590801439,17a,4604999,19.957,4010,81005908,B11,263.67936693,81005844,20.12,228583,161,NS, ,Norfolk Southern Railway,865.381295660873,1831,161
4100,8100585433442,17a,4604999,19.352,4100,81005854,B11,34.69900947,81005876,19.373,215341,161,NS, ,Norfolk Southern Railway,113.880605793527,1832,161
4010,8100584400834,17a,4604999,20.12,4010,81005844,B11,1434.13364438,81033436,21.012,227586,161,NS, ,Norfolk Southern Railway,4706.75206509929,1833,161
4005,8100601812582,17a,4605002,17.236,4005,81006018,B11,328.59516527,81005679,17.44,228889,161,HE, ,Huron & Eastern Railway,1078.4314681981,1834,161
5,8210236920425,17a,4718399,0,5,82102369,B12,177.13075821,82104049,0.11,210864,163,NS, ,Norfolk Southern Railway,581.282403352571,1835,163
5,8204792103045,17a,4711926,2.476,5,82047921,B11,152.54388494,82102369,2.571,210570,163,NS, ,Norfolk Southern Railway,500.597222152845,1836,163
4025,8102319402106,17a,4604999,6.071,4025,81023194,B11,245.30587175,81006158,6.223,301585,161,NS, ,Norfolk Southern Railway,805.091757407502,1837,161
5,8210236903199,17a,4711926,2.571,5,82102369,B11,43.83776691,82047683,2.598,211323,163,NS, ,Norfolk Southern Railway,143.860425267345,1838,163
5,8204768303650,17a,4711926,2.598,5,82047683,B11,18.7749155,82100726,2.61,212393,163,NS, ,Norfolk Southern Railway,61.612808101689,1839,163
1025,8204854301294,17a,4711929,17.373,1025,82048543,B11,1833.38226725,82100485,18.512,213239,163,NS, ,Norfolk Southern Railway,6016.65162773203,1840,163
1025,8210048500833,17a,4711944,0,1025,82100485,B11,32.60592027,82100486,0.02,210737,163,CR, ,Consolidated Rail Corporation,107.003251293863,1841,163
1025,8210048501374,17a,4711929,18.512,1025,82100485,B11,31.54584899,82047627,18.532,210884,163,CR, ,Consolidated Rail Corporation,103.524396551412,1842,163
1025,8210048600670,17a,4711944,0.02,1025,82100486,B11,1002.32739075,82048247,0.643,212006,163,CR, ,Consolidated Rail Corporation,3289.34846928405,1843,163
1210,8204912112142,17a,4711924,15.101,1210,82049121,B11,786.2907113,82047400,15.589,213516,163,CSX, ,CSX Transportation,2580.46770683507,1844,163
5,8210072603650,17a,4711926,2.61,5,82100726,B11,107.57450114,82047499,2.676,211928,163,NS, ,Norfolk Southern Railway,353.022865426725,1845,163
4025,8100615802092,17a,4604999,6.223,4025,81006158,B11,300.31203388,81006062,6.41,301727,161,NS, ,Norfolk Southern Railway,985.620814148876,1846,161
5,8204749903655,17a,4711926,2.676,5,82047499,B11,67.37104555,82092063,2.718,211463,163,NS, ,Norfolk Southern Railway,221.088533769441,1847,163
5,8209206303613,17a,4711926,2.718,5,82092063,B11,11.22842811,82047393,2.725,211607,163,NS, ,Norfolk Southern Railway,36.8479151578776,1848,163
5,8204739303589,17a,4711926,2.725,5,82047393,B11,18.657623,82047350,2.737,211143,163,NS, ,Norfolk Southern Railway,61.2277758107354,1849,163
5,8204795206463,17a,4711931,18.792,5,82047952,B11,266.53845331,82100451,18.957,210580,163,CR, ,Consolidated Rail Corporation,874.69310107255,1850,163
5,8210404915075,17a,4718399,0.11,5,82104049,B12,224.25160361,83032964,0.249,322069,163,NS, ,Norfolk Southern Railway,735.916045389611,1851,163
5,8210045106462,17a,4711931,18.957,5,82100451,B11,20.12432028,82047324,18.97,210836,163,CR, ,Consolidated Rail Corporation,66.0415201602437,1852,163
4025,8100606202180,17a,4604999,6.41,4025,81006062,B11,191.50935462,81006001,6.529,301768,161,NS, ,Norfolk Southern Railway,628.531552181853,1853,161
4005,8100567913173,17a,4605002,17.44,4010,81005679,B11,269.51717252,81005499,17.608,215004,161,HE, ,Huron & Eastern Railway,884.540505643711,1854,161
1025,8204762701279,17a,4711929,18.532,1025,82047627,B11,813.79988755,82047226,19.037,212880,163,CR, ,Consolidated Rail Corporation,2670.65680551562,1855,163
5,8204838806472,17a,4711927,1.256,5,82048388,B11,541.05524221,82047193,1.592,212454,163,NS, ,Norfolk Southern Railway,1775.56883240257,1856,163
4025,8100600102131,17a,4604999,6.529,4025,81006001,B11,154.63596485,81005943,6.625,301910,161,NS, ,Norfolk Southern Railway,507.51351284045,1857,161
5,8204735003675,17a,4711926,2.737,5,82047350,B11,213.71712923,82047084,2.87,210828,163,NS, ,Norfolk Southern Railway,701.34599494188,1858,163
4025,8100594302086,17a,4604999,6.625,4025,81005943,B11,147.96584471,81005880,6.717,302017,161,NS, ,Norfolk Southern Railway,485.621905500569,1859,161
5,8204708403660,17a,4711926,2.87,5,82047084,B11,100.50113287,82099064,2.932,217321,163,NS, ,Norfolk Southern Railway,329.809568792138,1860,163
1025,8204722601286,17a,4711929,19.037,1025,82047226,B11,590.67011608,82046964,19.404,211154,163,CR, ,Consolidated Rail Corporation,1938.40596645821,1861,163
1025,8204696401253,17a,4711929,19.404,1025,82046964,B11,66.35579741,82091959,19.446,211894,163,CR, ,Consolidated Rail Corporation,217.760200256552,1862,163
4100,8100543730539,17a,4604999,19.011,4100,81005437,B11,548.91368064,81005854,19.352,214588,161,NS, ,Norfolk Southern Railway,1801.51034890254,1863,161
4025,8100588001799,17a,4604999,6.717,4025,81005880,B11,715.08280022,81005767,7.161,301764,161,NS, ,Norfolk Southern Railway,2346.8936934357,1864,161
